"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Moana drink cozy
#moana #maui #aulani #disneyprincess #polynesian #disneyinsta #princess https://t.co/O8INS58che… https://t.co/jF2NlzqiQE",FALSE,1,NA,2019-10-15 13:00:00,TRUE,NA,"1184091554639577088",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","princessandmain",1,FALSE,FALSE,NA,NA
"Some mornings you just need to have your iced latte in a limited edition @CircleCI cup.

I'm motivated to help some… https://t.co/hNRWuVYcmg",FALSE,5,NA,2019-10-15 12:59:44,TRUE,NA,"1184091487929274370",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FelicianoTech",2,FALSE,FALSE,NA,NA
"Foxboro bringing the A game! Even if not the E game <U+0001F602><U+0001F602> #DoubleName #Starbucks https://t.co/MpUKVmNuGm",FALSE,1,NA,2019-10-15 12:59:30,FALSE,NA,"1184091428638674944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BlessYerHeart",0,FALSE,FALSE,NA,NA
"Daily Raindrop chart for $SBUX. Fighting back towards #vwap? 

Learn more about this unique feature from the creato… https://t.co/n5L6ROO34U",FALSE,5,NA,2019-10-15 12:56:43,TRUE,NA,"1184090729347461122",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TrendSpider",2,FALSE,FALSE,NA,NA
"There needs to be a name for people that use sippy cup lids with a straw <U+0001F633> #starbucks",FALSE,2,NA,2019-10-15 12:54:13,FALSE,NA,"1184090100294135814",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrewvonGrimm",0,FALSE,FALSE,NA,NA
"RT @HelenVanPhan: Siphone coffee anyone? largest in <U+0001F30E> #Starbucks Reserve https://t.co/bJRcz7HVmU",FALSE,0,NA,2019-10-15 12:52:39,FALSE,NA,"1184089702350999552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","flyingsaver",5,TRUE,FALSE,NA,NA
"@AndrewColeSmith You and me both. #coffee #starbucks",FALSE,1,"AndrewColeSmith",2019-10-15 12:50:27,FALSE,"1184013278000762883","1184089149390888961","340430500","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LivingUnited",0,FALSE,FALSE,NA,NA
"#Nestlé #TimHorton #Starbucks #McDonalds &amp; #cocacola, #Top5 in single use #plasticpollution  https://t.co/GaNrvkLr1w",FALSE,0,NA,2019-10-15 12:50:16,FALSE,NA,"1184089106025984001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DRyanRieux",0,FALSE,FALSE,NA,NA
"287:365 | Starbucks // Cold brew × Everything Good Cheesecake
<U+2800><U+2800><U+2800><U+2800><U+2800><U+2800><U+2800><U+2800>
#2019leo365 #Starbucks #StarbucksPH… https://t.co/NwYEX7FLE4",FALSE,0,NA,2019-10-15 12:46:10,TRUE,NA,"1184088071576457216",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","uselessbandaid",0,FALSE,FALSE,NA,NA
"RT @Kiwigrid: What do #Starbucks and #Oprah Winfrey have in common? Find out in the 2nd edition of #ReimagineEnergy out now.
https://t.co/X…",FALSE,0,NA,2019-10-15 12:44:49,FALSE,NA,"1184087733934985217",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jcbohnerth",3,TRUE,FALSE,NA,NA
"One huge thing I’ve missed about Florida since being in Mississippi: the speed at which Starbucks baristas move. No… https://t.co/8u8Wzj0FsX",FALSE,0,NA,2019-10-15 12:40:04,TRUE,NA,"1184086536993853443",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marissawyant",0,FALSE,FALSE,NA,NA
"RT @kbpisouth: Do you like secret menus?

#Starbucks #inandout",FALSE,0,NA,2019-10-15 12:37:19,FALSE,NA,"1184085847043297280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheBennyBash",2,TRUE,FALSE,NA,NA
"RT @kbpisouth: Do you like secret menus?

#Starbucks #inandout",FALSE,0,NA,2019-10-15 12:36:03,FALSE,NA,"1184085527865319425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JasonMcCollim",2,TRUE,FALSE,NA,NA
"Ursula coffee sleeve
#ursula #littlemermaid #thelittlemermaid #underthesea #magickingdom #disneygram #starbucks… https://t.co/RI56J5iqW1",FALSE,1,NA,2019-10-15 12:30:00,TRUE,NA,"1184084004451938304",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","princessandmain",0,FALSE,FALSE,NA,NA
"My submission for this year's pumpkin decorating contest at the Miller County Courthouse, ""Pumpkin Spice Latte.""… https://t.co/RXoScqDqcJ",FALSE,1,NA,2019-10-15 12:27:34,TRUE,NA,"1184083392956112897",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","beth_eff",0,FALSE,FALSE,"-94.0296","33.4343"
"..of trinkets and those that light-up.
.
.
.
.
.
#eastasia #asiatravels #japan #fukuoka #dazaifushi #dazaifu… https://t.co/aGt4RpLNd4",FALSE,1,NA,2019-10-15 12:27:06,TRUE,NA,"1184083274026700800",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","geepyo",0,FALSE,FALSE,NA,NA
"dis bitch is da reason y aym bRoke atM @alyssagarciax #StArbUcks https://t.co/lX6Y4PXWQS",FALSE,1,NA,2019-10-15 12:26:55,FALSE,NA,"1184083226517635072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_marycja",0,FALSE,FALSE,NA,NA
"Oh, dont mind if I do!!! <U+0001F383><U+2615><U+0001F383>
#tryingsomethingdifferent 
#starbucks 
#pumpkinspicelatte
#prettygood
#fall… https://t.co/r4aB56NfM9",FALSE,1,NA,2019-10-15 12:25:43,TRUE,NA,"1184082926226591744",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Danielle_Lynn81",0,FALSE,FALSE,NA,NA
"Do you like secret menus?

#Starbucks #inandout",FALSE,0,NA,2019-10-15 12:15:15,FALSE,NA,"1184080291519856641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kbpisouth",2,FALSE,FALSE,NA,NA
"RT @princessandmain: Stained Glass Tinkerbell cozy
#tinkerbell #peterpan #magickindgom #disneyparks #coffee #neverland #starbucks #coffee h…",FALSE,0,NA,2019-10-15 12:13:27,FALSE,NA,"1184079839822827521",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jvozsol",1,TRUE,FALSE,NA,NA
"“What’s your name?”
“Sonja.”
“With a y?”
“With a j.”
“... can you spell that?”

Being foreign at #starbucks is always fun.",FALSE,0,NA,2019-10-15 12:06:46,FALSE,NA,"1184078155927166977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","novemberalice",0,FALSE,FALSE,NA,NA
"#TodayIam Olivia. <U+0001F937><U+200D><U+2640><U+FE0F> #theygotitsowrong #funny #wrongname #Starbucks @starbucksuk #pumpkinspicelatte #coffee… https://t.co/dvWMvHRDEk",FALSE,0,NA,2019-10-15 12:05:44,TRUE,NA,"1184077896849203200",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","metal_fortress",0,FALSE,FALSE,NA,NA
"RT @princessandmain: Disney Doodle coffee cozy
#disneyparks #apholder #disney #mickeymouse
https://t.co/HvrTGvvQwg #etsysocial #etsymntt #m…",FALSE,0,NA,2019-10-15 12:03:31,FALSE,NA,"1184077341141753856",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TwoSeasideBabes",4,TRUE,FALSE,NA,NA
"Stained Glass Tinkerbell cozy
#tinkerbell #peterpan #magickindgom #disneyparks #coffee #neverland #starbucks… https://t.co/YBNFxsHmw7",FALSE,0,NA,2019-10-15 12:00:00,TRUE,NA,"1184076454276915200",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","princessandmain",1,FALSE,FALSE,NA,NA
"I really like Starbucks bagels, but I don’t get them because I’m too lazy to put the cream cheese on myself #Starbucks",FALSE,1,NA,2019-10-15 11:47:10,FALSE,NA,"1184073224184881152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AshleyNino13",0,FALSE,FALSE,NA,NA
"What do #Starbucks and #Oprah Winfrey have in common? Find out in the 2nd edition of #ReimagineEnergy out now.… https://t.co/LT2bTrJjLt",FALSE,8,NA,2019-10-15 11:44:55,TRUE,NA,"1184072660302647296",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Kiwigrid",3,FALSE,FALSE,NA,NA
"RT @TopInfoBlogs: @rdrhwke Oh, the hypocrisy....<U+0001F928>

#RaceTogether #Starbucks <U+2190> <U+0001F602><U+0001F923> https://t.co/pzA0mhFrr4",FALSE,0,NA,2019-10-15 11:43:39,FALSE,NA,"1184072338356293635",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kiradiju",1,TRUE,FALSE,NA,NA
"Can’t beat Caramel Macchiato from Starbucks. By far my favourite, such a shame nowhere else does anything similar.… https://t.co/mITPfxDqSK",FALSE,1,NA,2019-10-15 11:36:25,TRUE,NA,"1184070520679088128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kirjamo",0,FALSE,FALSE,NA,NA
"Oh Starbucks, how have I missed you.... you really need to open up closer to me. This 40 minute drive just to taste… https://t.co/WJGMdfW9BJ",FALSE,0,NA,2019-10-15 11:36:13,TRUE,NA,"1184070468992720897",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AnnaCockayne",0,FALSE,FALSE,NA,NA
"Tomb Tomb Frappuccino #starbucks #frappuccino #tombtombfrappucino #halloweendrinks @ Starbucks At Myeongdong https://t.co/Yl9jX9NLzN",FALSE,0,NA,2019-10-15 11:30:17,FALSE,NA,"1184068975875055616",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","masterranma",0,FALSE,FALSE,"126.98561011","37.56211152"
"#TodayIam Olivia. <U+0001F937><U+200D><U+2640><U+FE0F> #theygotitsowrong #funny #wrongname #Starbucks @starbucksuk #pumpkinspicelatte #coffee… https://t.co/rZYalMkJEg",FALSE,1,NA,2019-10-15 11:30:09,TRUE,NA,"1184068943641661440",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","metal_fortress",0,FALSE,FALSE,"-1.717397","52.44822"
"Because my sis wanted to try the #Halloween drinks. <U+0001F47B>
I mean, at least she's not a pumpkin spice latte basic bitch,… https://t.co/p3eQS6EBN4",FALSE,1,NA,2019-10-15 11:26:29,TRUE,NA,"1184068021217890304",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","midnightmagnifi",0,FALSE,FALSE,NA,NA
"RT @princessandmain: Cinderella coffee sleeve
#cinderella #disneyprincess #disney #coffee #disneygram #disneytrip #starbucks https://t.co/g…",FALSE,0,NA,2019-10-15 11:24:54,FALSE,NA,"1184067620183650304",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Sewstitchquilt2",2,TRUE,FALSE,NA,NA
"RT @princessandmain: Cinderella coffee sleeve
#cinderella #disneyprincess #disney #coffee #disneygram #disneytrip #starbucks https://t.co/g…",FALSE,0,NA,2019-10-15 11:20:25,FALSE,NA,"1184066491328745478",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TwoSeasideBabes",2,TRUE,FALSE,NA,NA
"RT @LivingUnited: Just look at this glorious @Starbucks Roastery Reserve in Chicago. Beautiful! Loved hosting a reception at the Reserve in…",FALSE,0,NA,2019-10-15 11:18:05,FALSE,NA,"1184065906927980546",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iammistyg",10,TRUE,FALSE,NA,NA
"@HamillHimself Upping the #starbucks experience, was asked my name, I replied “Oliver”. As I’m waiting for my coffe… https://t.co/0jCQ1KugBO",FALSE,0,"HamillHimself",2019-10-15 11:14:11,TRUE,"1183826810758295552","1184064922650660870","304679484","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OBousette",0,FALSE,FALSE,NA,NA
"RT @MissesJ3: what kind of breach? A DATA BREACH. yes thats right. allconnected to smart cities iclie internet of things CIA NSA spying dat…",FALSE,0,NA,2019-10-15 11:12:38,FALSE,NA,"1184064533549211648",NA,"<a href=""http://smartecocity.com"" rel=""nofollow"">Twitterbot SEC</a>","smartecocity",11,TRUE,FALSE,NA,NA
"RT @MissesJ3: what kind of breach? A DATA BREACH. yes thats right. allconnected to smart cities iclie internet of things CIA NSA spying dat…",FALSE,0,NA,2019-10-15 11:12:17,FALSE,NA,"1184064447071113221",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZodiakSativa",11,TRUE,FALSE,NA,NA
"RT @summerballerina: named my drink after a character in my literature book hahahahah the person who served me thought i was buying for my…",FALSE,0,NA,2019-10-15 11:10:55,FALSE,NA,"1184064103481888769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thecoffeegirl97",1,TRUE,FALSE,NA,NA
"matur suksma MAJOR COHEN
(Starbucks Global Coffee Ambassador)
.
.
#starbucksbali
#starbucksindonesia
#starbucks @ S… https://t.co/JGc3ctVlWs",FALSE,0,NA,2019-10-15 11:04:19,TRUE,NA,"1184062443397537793",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","NickoDN",0,FALSE,FALSE,"115.17323971","-8.6915693"
"I'm a #Starbucks number now https://t.co/t40b8Bwi15",FALSE,1,NA,2019-10-15 11:01:18,FALSE,NA,"1184061680524787718",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NonCreativeTwit",0,FALSE,FALSE,NA,NA
"Coffee news . . . @Starbucks opens first store in Grand Turk, read more here https://t.co/1tVu8zROjk

#Starbucks… https://t.co/q9GgtQBW0e",FALSE,1,NA,2019-10-15 11:00:01,TRUE,NA,"1184061358255562752",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","InFoodandDrink",0,FALSE,FALSE,NA,NA
"Cinderella coffee sleeve
#cinderella #disneyprincess #disney #coffee #disneygram #disneytrip #starbucks… https://t.co/2m8WDiCDGA",FALSE,0,NA,2019-10-15 11:00:00,TRUE,NA,"1184061354883203072",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","princessandmain",2,FALSE,FALSE,NA,NA
"What's in a cup? A big environmental change for sure! #McDonalds #Starbucks #ACINMilan #Innovation #Sustainability https://t.co/J6JmmLrNt9",FALSE,0,NA,2019-10-15 11:00:00,FALSE,NA,"1184061354228895745",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","merimazzone",0,FALSE,FALSE,NA,NA
"Hahah I gotta hear more #starbucks #stories XD https://t.co/gMUm0UL9Yv",FALSE,1,NA,2019-10-15 10:59:53,FALSE,NA,"1184061324910829568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RythMcAle",0,FALSE,FALSE,NA,NA
"#Starbucks thank you for making me awake each and every morning <U+0001F97A><U+0001F64C><U+0001F3FE>",FALSE,1,NA,2019-10-15 10:56:31,FALSE,NA,"1184060479485992960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TaylordApprove",0,FALSE,FALSE,NA,NA
"•FUCK a Good Morning text, shove an iced coffee up your ass •
#starbucks <U+0001F525><U+0001F49B>",FALSE,1,NA,2019-10-15 10:51:36,FALSE,NA,"1184059240354238464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itzsathyaRNT",0,FALSE,FALSE,NA,NA
"RT @sxm583: #SAKURA blooming at @Starbucks in Japan #EnglishBreakfastTeaLatte #AllMilk #NoClassicSyrup #WhiteMocaSyrup #Starbucks https://t…",FALSE,0,NA,2019-10-15 10:42:26,FALSE,NA,"1184056933688299520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sxm583",1,TRUE,FALSE,NA,NA
"SRE Water Filtration Coffee Water system for Coffee or Tea Shop use - Classified Ad https://t.co/tYUdx4Qvs5… https://t.co/Gs6YzyGakt",FALSE,0,NA,2019-10-15 10:32:58,TRUE,NA,"1184054550518468608",NA,"<a href=""http://www.DynamicTweets.com"" rel=""nofollow"">Dynamic Tweets</a>","DenyerDesigns",0,FALSE,FALSE,NA,NA
"RT @LindaJa38086973: So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #bh…",FALSE,0,NA,2019-10-15 10:22:50,FALSE,NA,"1184052000268402689",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","somenailstrips",1,TRUE,FALSE,NA,NA
"RT @LivingUnited: Just look at this glorious @Starbucks Roastery Reserve in Chicago. Beautiful! Loved hosting a reception at the Reserve in…",FALSE,0,NA,2019-10-15 10:15:33,FALSE,NA,"1184050168456503297",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DouglasB08",10,TRUE,FALSE,NA,NA
"Pumpkin Spice Latte.. Lazat <U+0001F44D><U+0001F3FC> Great job @StarbucksMY 

#CoffeeLover 
#Starbucks 
#PumpkinSpiceLatte https://t.co/8dkaBb93d8",FALSE,2,NA,2019-10-15 10:13:43,FALSE,NA,"1184049707607191552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","feezaakashah",0,FALSE,FALSE,NA,NA
"RT @anthonychopra: @jadeo09 It’s not like that man is making a loud shouting or screaming or drinking in public or being violent.   He’s on…",FALSE,0,NA,2019-10-15 10:01:32,FALSE,NA,"1184046639994015744",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","lesleyfifesley",2,TRUE,FALSE,NA,NA
"RT @anthonychopra: @jadeo09 It’s not like that man is making a loud shouting or screaming or drinking in public or being violent.   He’s on…",FALSE,0,NA,2019-10-15 09:57:48,FALSE,NA,"1184045703527616513",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jadeo09",2,TRUE,FALSE,NA,NA
"The fig and raspberry combo turned me to a dracula. Well-mixed Starbucks. #Starbucks #DraculaFrappuccino. https://t.co/7ThJaeVjwv",FALSE,0,NA,2019-10-15 09:44:16,FALSE,NA,"1184042296758566918",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imranbukhari90",0,FALSE,FALSE,NA,NA
"Starbucks roastery <U+2764><U+FE0F>
*
#milan #milano #starbucks #starbucksroastery #sire#statues #copper #writings #spire… https://t.co/srghyflIXA",FALSE,1,NA,2019-10-15 09:40:42,TRUE,NA,"1184041399584481280",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Lazyfish73",0,FALSE,FALSE,NA,NA
"Nashville, Amazon and the City's Tech Boom #starbucks https://t.co/DAicRXXK64",FALSE,0,NA,2019-10-15 09:39:10,FALSE,NA,"1184041012953567234",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","findingadrian",0,FALSE,FALSE,NA,NA
"$SBUX in +0.77% Uptrend, growing for three consecutive days on October 14, 2019. View odds for this and other indic… https://t.co/A5C1Ys8ChL",FALSE,0,NA,2019-10-15 09:34:46,TRUE,NA,"1184039904298143744",NA,"<a href=""https://tickeron.com"" rel=""nofollow"">Tickeron</a>","Tickeron",0,FALSE,FALSE,NA,NA
"We had a great day yesterday shooting the @Starbucks EMEA event in London. More images to come.

#EventPhotography… https://t.co/1XBU2pFj29",FALSE,3,NA,2019-10-15 09:32:19,TRUE,NA,"1184039288486465537",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","StageTaken",1,FALSE,FALSE,NA,NA
"Disney Doodle coffee cozy
#disneyparks #apholder #disney #mickeymouse
https://t.co/HvrTGvvQwg #etsysocial #etsymntt… https://t.co/PlPFhtFTWe",FALSE,1,NA,2019-10-15 09:30:00,TRUE,NA,"1184038704555446273",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","princessandmain",4,FALSE,FALSE,NA,NA
"@DavidMiddleham Oh David... you make me miss Seattle... my little Seattle Coffe shop (it's a #Starbucks now) on 1st… https://t.co/UxGX4dcedP",FALSE,1,"DavidMiddleham",2019-10-15 09:29:12,TRUE,"1184036661887406081","1184038505233735681","1115951111653994498","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SEStewart5",0,FALSE,FALSE,NA,NA
"RT @IdiotAtPlay: Hey @Starbucks, please bring the #HalloweenRedNightFrappuccino you have in Japan to the US. It's seriously delicious and t…",FALSE,0,NA,2019-10-15 09:15:19,FALSE,NA,"1184035010556223488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nakam_ma",2,TRUE,FALSE,NA,NA
"@Chanharp 1st #Starbucks down. <U+0001F923><U+0001F923>
I still feel extremely dead!",FALSE,1,"Chanharp",2019-10-15 09:15:01,FALSE,NA,"1184034935742578688","19168904","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JessiKole3088",0,FALSE,FALSE,NA,NA
"RT @MikeCylkowski: Proud to be a shareholder in a company that invests in the community, it’s people, and a more sustainable future. Lookin…",FALSE,0,NA,2019-10-15 09:07:59,FALSE,NA,"1184033163183570944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","findingadrian",1,TRUE,FALSE,NA,NA
"Stitch Ursula Disney Mashup cozy
#littlemermaid #ursula #stitch #disneyvillain #magickingdom #blenderbottle #coffee… https://t.co/86v2W95vNk",FALSE,0,NA,2019-10-15 09:00:00,TRUE,NA,"1184031155173105664",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","princessandmain",0,FALSE,FALSE,NA,NA
"Perfect combination!<U+0001F49A> “Cold foam sweet cream matcha espresso” #matcha #matchalover #starbucks #huahin @ Starbucks H… https://t.co/RjL5zplMxH",FALSE,1,NA,2019-10-15 08:58:29,TRUE,NA,"1184030773885554688",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SomMyTt",0,FALSE,FALSE,NA,NA
"VEGAN Pumpkin spice latte <U+0001F331><U+0001F331> #Starbucks #Vegan #livingmybestlife https://t.co/76hsaPIeBE",FALSE,1,NA,2019-10-15 08:48:57,FALSE,NA,"1184028373934366720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NatalieMarieD",0,FALSE,FALSE,NA,NA
"Enter to #win $50 in an #Amazon gift card, #Starbucks gift card, or #Paypal cash in the Hello Fall #Giveaway at… https://t.co/OucO03CtYz",FALSE,0,NA,2019-10-15 08:37:36,TRUE,NA,"1184025518988939264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cshell202",0,FALSE,FALSE,NA,NA
"Somtimes all u need is a hot Americano to get a kick <U+0001F61C>
#Starbucks #Starbucksindia #f4f
#coffee #cafe #instacoffee… https://t.co/XRmBVyjdKz",FALSE,1,NA,2019-10-15 08:36:13,TRUE,NA,"1184025168768667648",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Coffeefannatic",0,FALSE,FALSE,NA,NA
"Purple wall coffee sleeve
#purplewall #magickingdom #spaceshipearth #epcot #disneyparks #disneyvacation #disney… https://t.co/yMm9yMwpih",FALSE,0,NA,2019-10-15 08:30:00,TRUE,NA,"1184023605270724608",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","princessandmain",1,FALSE,FALSE,NA,NA
"The storytelling video is almost ready. It's the first one I do and it's the first day of our Taiwan adventure. See… https://t.co/A6aKnZIR9R",FALSE,1,NA,2019-10-15 08:29:48,TRUE,NA,"1184023555970756608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jf_wings",0,FALSE,FALSE,NA,NA
"So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/vELxW899kw",FALSE,0,NA,2019-10-15 08:28:08,TRUE,NA,"1184023135336558593",NA,"<a href=""http://poshmark.com/"" rel=""nofollow"">Poshmark</a>","RebeccaMerazLo1",0,FALSE,FALSE,NA,NA
"RT @icomefrommars1: #BBC explains why #Hongkong #starbucks were attacked by #HongKongProtesters 
#StandWithHongKong  https://t.co/bEXKykKrS8",FALSE,0,NA,2019-10-15 08:26:07,FALSE,NA,"1184022628840796160",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ho_maggie",1,TRUE,FALSE,NA,NA
"RT @princessandmain: Tower of Terror #hollywoodstudios
#towerrofterror #mickeymouse #disney https://t.co/I4w4kOqOp6 #goofy #donaldduck #sta…",FALSE,0,NA,2019-10-15 08:08:28,FALSE,NA,"1184018189182816256",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","christinebygrav",2,TRUE,FALSE,NA,NA
"RT @princessandmain: Tower of Terror #hollywoodstudios
#towerrofterror #mickeymouse #disney https://t.co/I4w4kOqOp6 #goofy #donaldduck #sta…",FALSE,0,NA,2019-10-15 08:06:01,FALSE,NA,"1184017572355813376",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","OkroguLes",2,TRUE,FALSE,NA,NA
"Tower of Terror #hollywoodstudios
#towerrofterror #mickeymouse #disney https://t.co/I4w4kOqOp6 #goofy #donaldduck… https://t.co/TVjot2YxKC",FALSE,2,NA,2019-10-15 08:00:00,TRUE,NA,"1184016058287579138",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","princessandmain",2,FALSE,FALSE,NA,NA
"When u know u gonna make a kiln tomorrow! #Starbucks #BayAreaQuake #BayArea #NoSleep https://t.co/jVHP3p07uM",FALSE,0,NA,2019-10-15 07:40:36,FALSE,NA,"1184011172883812353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ejune54",0,FALSE,FALSE,NA,NA
"So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/bTGLiEPbuh",FALSE,0,NA,2019-10-15 07:28:40,TRUE,NA,"1184008171792191488",NA,"<a href=""http://poshmark.com/"" rel=""nofollow"">Poshmark</a>","LindaJa38086973",1,FALSE,FALSE,NA,NA
"So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/2r3KtabCW1",FALSE,0,NA,2019-10-15 07:25:19,TRUE,NA,"1184007330137903104",NA,"<a href=""http://poshmark.com/"" rel=""nofollow"">Poshmark</a>","geeg_juarez",0,FALSE,FALSE,NA,NA
